date,state,positive,new_positive,negative,death,new_death,hospitalized
20200411,Connecticut,11510,972,28321,494,46,
20200411,Washington DC,1778,118,8261,47,9,
20200411,Delaware,1479,153,9624,43,7,
20200411,Florida,18494,963,154439,438,48,2661
20200411,Georgia,12159,676,39556,428,12,2479
20200411,Guam,133,3,693,5,1,
20200411,Hawaii,465,23,17066,8,2,43
20200411,Iowa,1510,122,15622,34,3,
20200411,Idaho,1396,43,12368,25,1,128
20200411,Illinois,19180,1293,72969,677,81,
20200411,Indiana,7435,528,31780,330,30,
20200411,Kansas,1268,102,11075,55,5,293
20200411,Kentucky,1693,0,22595,90,0,459
20200411,Louisiana,20014,761,76901,806,51,
20200411,Massachusetts,22766,1888,86115,946,114,2507
20200411,Maryland,7694,726,39544,298,43,1709
20200411,Maine,616,30,6088,19,2,114
20200411,Michigan,30980,808,62241,2081,164,
20200411,Minnesota,1806,74,36898,64,7,340
20200411,Missouri,4024,225,39148,109,13,
20200411,MP,11,0,27,2,0,
20200411,Mississippi,2642,173,18632,93,11,528
20200411,Montana,377,12,8204,6,0,46
20200411,North Carolina,4312,404,56081,80,6,
20200411,North Dakota,293,15,9787,7,1,36
20200411,Nebraska,700,65,9285,17,2,
20200411,New Hampshire,885,66,9608,22,1,134
20200411,New Jersey,58151,3563,62042,2183,251,
20200411,New Mexico,1091,0,26007,19,0,
20200411,Nevada,2700,116,20887,125,5,
20200411,New York,180458,9946,260522,8627,783,48297
20200411,Ohio,6250,372,54221,247,16,1859
20200411,Oklahoma,1868,74,20790,94,6,446
20200411,Oregon,1371,50,25853,48,4,338
20200411,Pennsylvania,21655,1676,98498,494,78,
20200411,Puerto Rico,788,63,5583,42,3,
20200411,Rhode Island,2853,280,17130,56,7,
20200411,South Carolina,3207,142,26886,80,8,496
20200411,South Dakota,626,90,7378,6,0,33
20200411,Tennessee,5114,252,61714,101,3,556
20200411,Texas,12561,890,107972,254,28,
20200411,Utah,2206,104,40340,18,1,190
20200411,Virginia,5077,568,32922,130,9,
20200411,Virgin Islands,51,1,299,1,0,
20200411,Vermont,733,20,8063,25,1,
20200411,Washington,11605,210,118957,494,18,
20200411,Wisconsin,3822,157,34680,137,9,950
20200411,West Virginia,577,23,14875,5,0,
20200411,Wyoming,261,8,5198,0,0,37
20200410,Alaska,246,11,7186,7,0,28
20200410,Alabama,2968,199,18058,80,6,368
20200410,Arkansas,1171,52,15949,23,2,130
20200410,American Samoa,0,0,3,0,0,
20200410,Arizona,3112,94,34622,97,8,995
20200410,California,19472,1163,145391,541,49,
20200410,Colorado,6510,855,26143,250,57,1312
20200410,Connecticut,10538,754,25750,448,68,
20200410,Washington DC,1660,137,7695,38,6,
20200410,Delaware,1326,119,10415,36,2,
20200410,Florida,17531,1167,145299,390,36,2487
20200410,Georgia,11483,917,34664,416,37,2351
20200410,Guam,130,2,662,4,0,
20200410,Hawaii,442,7,15707,6,1,42
20200410,Iowa,1388,118,14565,31,2,
20200410,Idaho,1353,121,11741,24,6,127
20200410,Illinois,17887,1465,69640,596,68,
20200410,Indiana,6907,556,28133,300,55,
20200410,Kansas,1166,60,10248,50,8,274
20200410,Kentucky,1693,347,22595,90,17,459
20200410,Louisiana,19253,970,73027,755,53,
20200410,Massachusetts,20878,2035,81564,832,107,2435
20200410,Maryland,6968,783,37480,255,34,1413
20200410,Maine,586,26,6088,17,1,111
20200410,Michigan,30172,1076,59597,1917,161,
20200410,Minnesota,1732,95,35346,57,7,317
20200410,Missouri,3799,260,36941,96,19,
20200410,MP,11,0,27,2,0,
20200410,Mississippi,2469,209,18632,82,6,482
20200410,Montana,365,11,7932,6,0,41
20200410,North Carolina,3908,257,53737,74,9,
20200410,North Dakota,278,9,9330,6,1,36
20200410,Nebraska,635,68,8719,15,1,
20200410,New Hampshire,819,31,9139,21,3,124
20200410,New Jersey,54588,3561,58935,1932,232,
20200410,New Mexico,1091,226,26007,19,3,
20200410,Nevada,2584,128,20165,120,10,
20200410,New York,170512,10575,247373,7844,777,45768
20200410,Ohio,5878,366,52695,231,18,1755
20200410,Oklahoma,1794,110,20370,88,8,428
20200410,Oregon,1321,0,24306,44,0,326
20200410,Pennsylvania,19979,1751,93040,416,78,
20200410,Puerto Rico,725,42,5121,39,6,
20200410,Rhode Island,2573,404,15403,49,6,
20200410,South Carolina,3065,273,25118,72,5,496
20200410,South Dakota,536,89,7111,6,0,29
20200410,Tennessee,4862,228,57937,98,4,536
20200410,Texas,11671,1441,104047,226,27,
20200410,Utah,2102,126,38660,17,4,183
20200410,Virginia,4509,467,30950,121,12,772
20200410,Virgin Islands,50,4,273,1,0,
20200410,Vermont,713,33,7502,24,1,
20200410,Washington,11395,277,117091,476,17,
20200410,Wisconsin,3665,222,33225,128,17,904
20200410,West Virginia,554,31,14001,5,0,
20200410,Wyoming,253,23,4736,0,0,37
20200409,Alaska,235,9,6988,7,0,27
20200409,Alabama,2769,400,18058,74,8,333
20200409,Arkansas,1119,119,13832,21,3,130
20200409,American Samoa,0,0,3,0,0,
20200409,Arizona,3018,292,34160,89,9,950
20200409,California,18309,1352,145191,492,50,
20200409,Colorado,5655,226,23544,193,14,1162
20200409,Connecticut,9784,2003,23718,380,103,
20200409,Washington DC,1523,83,7201,32,5,
20200409,Delaware,1207,279,8683,34,2,
20200409,Florida,16364,909,136185,354,45,2268
20200409,Georgia,10566,665,30519,379,17,2159
20200409,Guam,128,3,593,4,0,
20200409,Hawaii,435,25,15316,5,0,42
20200409,Iowa,1270,125,13703,29,2,
20200409,Idaho,1232,22,11299,18,3,113
20200409,Illinois,16422,1344,64435,528,66,
20200409,Indiana,6351,408,25782,245,42,
20200409,Kansas,1106,60,9669,42,4,263
20200409,Kentucky,1346,197,20455,73,8,
20200409,Louisiana,18283,1253,68636,702,50,
20200409,Massachusetts,18843,2151,76146,725,110,2302
20200409,Maryland,6185,656,35344,221,30,1348
20200409,Maine,560,23,6088,16,2,105
20200409,Michigan,29096,1032,56430,1756,156,
20200409,Minnesota,1637,103,33682,50,11,293
20200409,Missouri,3539,212,34955,77,19,
20200409,MP,11,0,27,2,0,
20200409,Mississippi,2260,257,18632,76,9,441
20200409,Montana,354,22,7506,6,0,36
20200409,North Carolina,3651,225,44158,65,12,
20200409,North Dakota,269,18,8721,5,1,34
20200409,Nebraska,567,48,8116,14,2,
20200409,New Hampshire,788,0,8763,18,0,118
20200409,New Jersey,51027,3590,56165,1700,196,
20200409,New Mexico,865,71,22942,16,3,
20200409,Nevada,2456,138,19315,110,9,
20200409,New York,159937,10621,231612,7067,799,42852
20200409,Ohio,5512,364,50473,213,20,1612
20200409,Oklahoma,1684,160,18595,80,1,415
20200409,Oregon,1321,82,24306,44,11,326
20200409,Pennsylvania,18228,1989,87374,338,29,
20200409,Puerto Rico,683,63,4703,33,9,
20200409,Rhode Island,2169,279,13029,43,8,
20200409,South Carolina,2792,240,24575,67,4,241
20200409,South Dakota,447,54,6700,6,0,27
20200409,Tennessee,4634,272,55215,94,15,505
20200409,Texas,10230,877,95904,199,22,
20200409,Utah,1976,130,36397,13,0,168
20200409,Virginia,4042,397,28984,109,34,685
20200409,Virgin Islands,46,1,251,1,0,
20200409,Vermont,680,49,7218,23,0,
20200409,Washington,11118,287,113069,459,16,
20200409,Wisconsin,3443,164,31424,111,12,843
20200409,West Virginia,523,61,13340,5,1,
20200409,Wyoming,230,9,3920,0,0,34
20200408,Alaska,226,13,6842,7,1,27
20200408,Alabama,2369,250,16753,66,10,314
20200408,Arkansas,1000,54,13530,18,2,130
20200408,American Samoa,0,0,3,0,0,
20200408,Arizona,2726,151,31838,80,7,906
20200408,California,16957,1092,127307,442,68,
20200408,Colorado,5429,257,22665,179,29,1079
20200408,Connecticut,7781,0,21255,277,0,
20200408,Washington DC,1440,229,6843,27,5,
20200408,Delaware,928,0,7628,32,4,
20200408,Florida,15455,708,127679,309,13,2062
20200408,Georgia,9901,1083,28886,362,33,1993
20200408,Guam,125,4,562,4,0,
20200408,Hawaii,410,23,14739,5,0,42
20200408,Iowa,1145,97,12821,27,1,193
20200408,Idaho,1210,40,10688,15,2,93
20200408,Illinois,15078,1529,59988,462,82,
20200408,Indiana,5943,436,24926,203,30,
20200408,Kansas,1046,146,9137,38,11,223
20200408,Kentucky,1149,141,20455,65,6,
20200408,Louisiana,17030,746,64376,652,70,
20200408,Massachusetts,16692,1588,70849,615,100,2119
20200408,Maryland,5529,1158,32933,191,31,1210
20200408,Maine,537,18,6088,14,2,101
20200408,Michigan,28064,1100,53176,1600,151,
20200408,Minnesota,1534,102,31954,39,5,271
20200408,Missouri,3327,290,30783,58,5,
20200408,MP,11,3,27,2,0,
20200408,Mississippi,2003,88,18632,67,8,410
20200408,Montana,332,13,7066,6,0,31
20200408,North Carolina,3426,205,39561,53,7,
20200408,North Dakota,251,14,8301,4,0,34
20200408,Nebraska,519,72,7442,12,2,
20200408,New Hampshire,788,73,8389,18,9,118
20200408,New Jersey,47437,3021,52979,1504,272,
20200408,New Mexico,794,108,21451,13,1,
20200408,Nevada,2318,231,18248,101,10,
20200408,New York,149316,10453,215837,6268,779,39982
20200408,Ohio,5148,366,48193,193,26,1495
20200408,Oklahoma,1524,52,11821,79,12,390
20200408,Oregon,1239,58,23325,33,0,324
20200408,Pennsylvania,16239,1680,82299,309,69,
20200408,Puerto Rico,620,47,4266,24,1,
20200408,Rhode Island,1890,273,11667,35,5,
20200408,South Carolina,2552,135,22082,63,12,241
20200408,South Dakota,393,73,6355,6,0,26
20200408,Tennessee,4362,224,52256,79,7,449
20200408,Texas,9353,1091,86905,177,23,
20200408,Utah,1846,108,34270,13,0,158
20200408,Virginia,3645,312,27000,75,12,615
20200408,Virgin Islands,45,2,242,1,0,
20200408,Vermont,631,23,7001,23,0,50
20200408,Washington,10831,284,109050,443,14,
20200408,Wisconsin,3279,215,30115,99,7,790
20200408,West Virginia,462,50,12083,4,0,
20200408,Wyoming,221,5,3843,0,0,33
20200407,Alaska,213,22,6700,6,0,23
20200407,Alabama,2119,151,12797,56,6,271
20200407,Arkansas,946,71,12692,16,0,148
20200407,American Samoa,0,0,3,0,0,
20200407,Arizona,2575,119,30800,73,8,853
20200407,California,15865,1529,115364,374,31,
20200407,Colorado,5172,222,21703,150,10,994
20200407,Connecticut,7781,875,21255,277,71,
20200407,Washington DC,1211,114,6612,22,-2,
20200407,Delaware,928,255,7628,28,4,
20200407,Florida,14747,1423,123415,296,60,1999
20200407,Georgia,8818,1504,24895,329,100,1774
20200407,Guam,121,8,529,4,0,
20200407,Hawaii,387,16,13155,5,1,26
20200407,Iowa,1048,102,11670,26,1,193
20200407,Idaho,1170,69,10076,13,3,83
20200407,Illinois,13549,1287,55183,380,73,
20200407,Indiana,5507,563,23257,173,34,
20200407,Kansas,900,55,8614,27,2,223
20200407,Kentucky,1008,53,18947,59,14,
20200407,Louisiana,16284,1417,58371,582,70,
20200407,Massachusetts,15104,1365,66270,515,67,1831
20200407,Maryland,4371,326,27256,160,22,1106
20200407,Maine,519,20,6088,12,2,99
20200407,Michigan,26964,1179,50344,1449,158,
20200407,Minnesota,1432,102,30603,34,4,242
20200407,Missouri,3037,315,28932,53,14,
20200407,MP,8,0,15,2,1,
20200407,Mississippi,1915,177,18632,59,8,377
20200407,Montana,319,20,6666,6,0,28
20200407,North Carolina,3221,351,37861,46,13,
20200407,North Dakota,237,12,7466,4,1,33
20200407,Nebraska,447,38,6811,10,2,
20200407,New Hampshire,715,46,8019,9,0,103
20200407,New Jersey,44416,3326,50558,1232,229,
20200407,New Mexico,686,62,21139,12,0,
20200407,Nevada,2087,134,16552,91,12,
20200407,New York,138863,8174,201195,5489,731,36932
20200407,Ohio,4782,332,46056,167,25,1354
20200407,Oklahoma,1472,145,11821,67,16,376
20200407,Oregon,1181,49,21826,33,6,324
20200407,Pennsylvania,14559,1579,76719,240,78,
20200407,Puerto Rico,573,60,3966,23,2,
20200407,Rhode Island,1617,261,10095,30,3,
20200407,South Carolina,2417,368,21263,51,7,241
20200407,South Dakota,320,32,5948,6,2,23
20200407,Tennessee,4138,336,48736,72,7,408
20200407,Texas,8262,986,80387,154,14,
20200407,Utah,1738,63,32909,13,0,148
20200407,Virginia,3333,455,25312,63,9,563
20200407,Virgin Islands,43,0,222,1,0,
20200407,Vermont,608,33,6645,23,0,45
20200407,Washington,10547,265,104530,429,22,
20200407,Wisconsin,3064,198,28512,92,15,745
20200407,West Virginia,412,67,11647,4,0,
20200407,Wyoming,216,6,3789,0,0,33
20200406,Alaska,191,6,6692,6,0,23
20200406,Alabama,1968,172,12797,50,5,240
20200406,Arkansas,875,45,11970,16,0,137
20200406,American Samoa,0,0,3,0,0,
20200406,Arizona,2456,187,30078,65,1,819
20200406,California,14336,898,103095,343,24,
20200406,Colorado,4950,385,20823,140,14,924
20200406,Connecticut,6906,1231,19780,206,17,
20200406,Washington DC,1097,99,6356,24,2,
20200406,Delaware,673,0,6321,24,5,
20200406,Florida,13324,1173,109950,236,18,1682
20200406,Georgia,7314,667,23960,229,18,1332
20200406,Guam,113,1,505,4,0,
20200406,Hawaii,371,20,13155,4,0,21
20200406,Iowa,946,78,10653,25,3,179
20200406,Idaho,1101,24,9894,10,0,77
20200406,Illinois,12262,1006,50680,307,33,
20200406,Indiana,4944,533,21247,139,12,
20200406,Kansas,845,98,8239,25,3,198
20200406,Kentucky,955,38,17812,45,5,
20200406,Louisiana,14867,1857,54299,512,35,
20200406,Massachusetts,13739,1337,62720,448,78,1667
20200406,Maryland,4045,436,25572,138,16,1059
20200406,Maine,499,29,6088,10,0,92
20200406,Michigan,25785,1327,47262,1291,141,
20200406,Minnesota,1330,113,29155,30,1,223
20200406,Missouri,2722,355,27113,39,5,
20200406,MP,8,0,13,1,0,
20200406,Mississippi,1738,100,18632,51,8,475
20200406,Montana,299,13,6491,6,0,24
20200406,North Carolina,2870,285,37856,33,2,
20200406,North Dakota,225,18,6988,3,0,32
20200406,Nebraska,409,46,6378,8,0,
20200406,New Hampshire,669,48,7701,9,0,92
20200406,New Jersey,41090,3585,47942,1003,86,
20200406,New Mexico,624,81,18512,12,1,
20200406,Nevada,1953,117,15676,79,3,
20200406,New York,130689,8658,190122,4758,599,34377
20200406,Ohio,4450,407,43928,142,23,1214
20200406,Oklahoma,1327,75,1422,51,5,340
20200406,Oregon,1132,64,20669,27,0,258
20200406,Pennsylvania,12980,1470,70874,162,12,1145
20200406,Puerto Rico,513,38,3432,21,1,
20200406,Rhode Island,1356,206,8609,27,2,
20200406,South Carolina,2049,0,16927,44,0,241
20200406,South Dakota,288,48,5732,4,2,23
20200406,Tennessee,3802,169,43548,65,21,352
20200406,Texas,7276,464,78081,140,13,
20200406,Utah,1675,70,31719,13,5,138
20200406,Virginia,2878,241,21643,54,3,497
20200406,Virgin Islands,43,1,222,1,0,
20200406,Vermont,575,32,6161,23,1,45
20200406,Washington,10282,329,99566,407,21,
20200406,Wisconsin,2866,223,26574,77,9,668
20200406,West Virginia,345,21,9595,4,1,
20200406,Wyoming,210,13,3719,0,0,23
20200405,Alaska,185,14,6099,6,1,20
20200405,Alabama,1796,216,11282,45,2,231
20200405,Arkansas,830,87,10412,16,2,130
20200405,American Samoa,0,0,3,0,0,
20200405,Arizona,2269,250,25141,64,12,760
20200405,California,13438,1412,103095,319,43,
20200405,Colorado,4565,392,19335,126,15,875
20200405,Connecticut,5675,399,17595,189,24,
20200405,Washington DC,998,96,5836,22,1,
20200405,Delaware,673,80,6321,19,2,
20200405,Florida,12151,1040,101253,218,27,1572
20200405,Georgia,6647,487,21185,211,10,1283
20200405,Guam,112,19,493,4,0,
20200405,Hawaii,351,32,12604,4,1,19
20200405,Iowa,868,82,9973,22,8,165
20200405,Idaho,1077,64,9184,10,0,66
20200405,Illinois,11256,899,47727,274,31,
20200405,Indiana,4411,458,18241,127,11,
20200405,Kansas,747,49,7476,22,1,183
20200405,Kentucky,917,86,15746,40,3,
20200405,Louisiana,13010,514,47315,477,68,
20200405,Massachusetts,12402,765,59565,370,66,1632
20200405,Maryland,3609,484,24728,122,21,936
20200405,Maine,470,14,6088,10,0,86
20200405,Michigan,24458,877,44154,1150,120,
20200405,Minnesota,1217,59,28090,29,5,202
20200405,Missouri,2367,76,24882,34,10,
20200405,MP,8,0,13,1,0,
20200405,Mississippi,1638,183,5580,43,8,475
20200405,Montana,286,21,6317,6,1,24
20200405,North Carolina,2585,183,37460,31,7,
20200405,North Dakota,207,21,6580,3,0,31
20200405,Nebraska,363,42,5558,8,2,
20200405,New Hampshire,621,81,7411,9,2,86
20200405,New Jersey,37505,3381,44661,917,71,
20200405,New Mexico,543,48,16285,11,1,
20200405,Nevada,1836,94,14995,76,6,
20200405,New York,122031,8327,180249,4159,594,32293
20200405,Ohio,4043,304,39713,119,17,1104
20200405,Oklahoma,1252,93,1401,46,4,330
20200405,Oregon,1068,69,19556,27,1,258
20200405,Pennsylvania,11510,1493,66261,150,14,1072
20200405,Puerto Rico,475,23,3073,20,2,
20200405,Rhode Island,1150,182,7032,25,8,
20200405,South Carolina,2049,132,16927,44,4,241
20200405,South Dakota,240,28,5353,2,0,22
20200405,Tennessee,3633,312,41667,44,1,328
20200405,Texas,6812,702,64126,127,22,
20200405,Utah,1605,177,29287,8,0,124
20200405,Virginia,2637,230,21034,51,-1,431
20200405,Virgin Islands,42,2,206,1,1,
20200405,Vermont,543,31,5830,22,2,45
20200405,Washington,9953,221,94759,386,21,
20200405,Wisconsin,2643,167,25169,68,12,624
20200405,West Virginia,324,42,8514,3,1,
20200405,Wyoming,197,10,3040,0,0,23
20200404,Alaska,171,14,5869,5,2,16
20200404,Alabama,1580,148,9273,43,8,212
20200404,Arkansas,743,39,9627,14,2,106
20200404,American Samoa,0,0,3,0,0,
20200404,Arizona,2019,250,25141,52,11,711
20200404,California,12026,1325,101674,276,39,
20200404,Colorado,4173,445,17898,111,14,823
20200404,Connecticut,5276,362,16753,165,34,
20200404,Washington DC,902,145,5536,21,6,
20200404,Delaware,593,143,5874,17,0,
20200404,Florida,11111,1526,90956,191,28,1462
20200404,Georgia,6160,329,20134,201,17,1239
20200404,Guam,93,9,472,4,0,
20200404,Hawaii,319,34,11959,3,1,18
20200404,Iowa,786,87,9454,14,3,153
20200404,Idaho,1013,122,7857,10,1,62
20200404,Illinois,10357,1453,43224,243,33,
20200404,Indiana,3953,516,15847,116,14,
20200404,Kansas,698,78,6880,21,4,172
20200404,Kentucky,831,61,14741,37,6,
20200404,Louisiana,12496,2199,46002,409,39,
20200404,Massachusetts,11637,1334,57191,304,39,1370
20200404,Maryland,3125,367,22485,101,17,821
20200404,Maine,456,24,6088,10,1,83
20200404,Michigan,23581,1002,41205,1030,112,
20200404,Minnesota,1158,39,26687,24,2,180
20200404,Missouri,2291,178,22614,24,5,
20200404,MP,8,0,13,1,0,
20200404,Mississippi,1455,97,5133,35,6,436
20200404,Montana,265,22,5912,5,0,24
20200404,North Carolina,2402,309,36371,24,5,
20200404,North Dakota,186,13,6021,3,0,30
20200404,Nebraska,321,42,5058,6,0,
20200404,New Hampshire,540,61,6965,7,2,80
20200404,New Jersey,34124,4229,41232,846,200,
20200404,New Mexico,495,92,15137,10,3,
20200404,Nevada,1742,228,14421,70,11,
20200404,New York,113704,10841,169917,3565,630,29471
20200404,Ohio,3739,427,38132,102,11,1006
20200404,Oklahoma,1159,171,1362,42,4,316
20200404,Oregon,999,100,16535,26,4,239
20200404,Pennsylvania,10017,1597,60013,136,34,1004
20200404,Puerto Rico,452,74,2605,18,3,
20200404,Rhode Island,968,137,5962,17,3,
20200404,South Carolina,1917,363,16397,40,9,241
20200404,South Dakota,212,25,5012,2,0,19
20200404,Tennessee,3321,254,38070,43,6,311
20200404,Texas,6110,780,57641,105,15,
20200404,Utah,1428,182,26615,8,1,117
20200404,Virginia,2407,395,19145,52,6,390
20200404,Virgin Islands,40,2,184,,0,
20200404,Vermont,512,52,5242,20,3,45
20200404,Washington,9732,247,93028,365,27,
20200404,Wisconsin,2476,213,23859,56,19,588
20200404,West Virginia,282,45,7404,2,0,
20200404,Wyoming,187,25,2945,0,0,23
20200403,Alaska,157,14,5859,3,0,15
20200403,Alabama,1432,199,8187,35,3,
20200403,Arkansas,704,61,8995,12,0,105
20200403,American Samoa,0,0,3,0,0,
20200403,Arizona,1769,171,22904,41,9,667
20200403,California,10701,1510,24599,237,34,
20200403,Colorado,3728,386,16683,97,17,710
20200403,Connecticut,4914,1090,15101,131,19,
20200403,Washington DC,757,104,4827,15,3,
20200403,Delaware,450,57,4995,17,1,
20200403,Florida,9585,1575,82137,163,35,1287
20200403,Georgia,5831,483,19434,184,21,1158
20200403,Guam,84,2,459,4,1,
20200403,Hawaii,285,27,10206,2,1,15
20200403,Iowa,699,85,8754,11,0,138
20200403,Idaho,891,222,7054,9,0,56
20200403,Illinois,8904,1209,39144,210,53,
20200403,Indiana,3437,398,14398,102,24,
20200403,Kansas,620,68,6454,17,4,151
20200403,Kentucky,770,90,12034,31,11,
20200403,Louisiana,10297,1147,43348,370,60,
20200403,Massachusetts,10303,1436,52685,265,36,966
20200403,Maryland,2758,427,20932,84,20,664
20200403,Maine,432,56,6088,9,2,75
20200403,Michigan,22579,1203,37060,918,117,
20200403,Minnesota,1119,63,25063,22,4,156
20200403,Missouri,2113,279,19357,19,0,
20200403,MP,8,0,13,1,0,
20200403,Mississippi,1358,181,4753,29,3,420
20200403,Montana,243,16,5333,5,0,24
20200403,North Carolina,2093,236,29505,19,3,
20200403,North Dakota,173,14,5625,3,0,29
20200403,Nebraska,279,33,4487,6,1,
20200403,New Hampshire,479,64,6575,5,1,73
20200403,New Jersey,29895,4305,37608,646,109,
20200403,New Mexico,403,40,14375,7,1,
20200403,Nevada,1514,56,13018,59,8,
20200403,New York,102863,10482,157657,2935,562,26210
20200403,Ohio,3312,410,35063,91,10,895
20200403,Oklahoma,988,109,1315,38,4,289
20200403,Oregon,899,73,16535,22,1,204
20200403,Pennsylvania,8420,1404,53695,102,12,852
20200403,Puerto Rico,378,62,2049,15,3,
20200403,Rhode Island,831,101,5342,14,2,
20200403,South Carolina,1554,0,5441,31,0,241
